Project_ID,Census_Tract_ID
G16-CVRP-01,6037219020
G16-CVRP-01,6001441402
G16-CVRP-01,6097154302
G16-CVRP-01,6053000300
G16-CVRP-01,6037554515
G16-CVRP-01,6037267901
G16-CVRP-01,6037262706
4600011115,6085511000
G18-CVRP-01,6079012304
G16-CVRP-01,6037650501
G16-CVRP-01,6085512026
G16-CVRP-01,6001404700
G16-CVRP-01,6023000300
G15-LCTI-01,6019005100
G15-LCTI-01,6019005203
G16-CVRP-01,6097150100
G16-CVRP-01,6065041806
G15-LCTI-01,6019004802
G15-LCTI-01,6019004901
G15-LCTI-01,6019004902
G16-CVRP-01,6059062634
G15-LCTI-01,6019004602
G15-LCTI-01,6019004701
G15-LCTI-01,6019004704
G15-LCTI-01,6019004801
G18-CVRP-01,6079012401
G16-CVRP-01,6059052420
G16-CVRP-01,6081605200
G16-CVRP-01,6085504415
G16-CVRP-01,6087100800
G17-CVRP-01,6037310300
G17-CVRP-01,6001423700
G17-CVRP-01,6077005207
G17-CVRP-01,6037460800
G16-CVRP-01,6073017032
G17-CVRP-01,6095253403
G16-CVRP-01,6073013314
G17-Plus-01,6071003301
G17-Plus-01,6071003803
G17-Plus-01,6071000821
G17-Plus-01,6071001305
G17-Plus-01,6065043006
G17-Plus-01,6065046500
G17-Plus-01,6065042505
G17-Plus-01,6065042904
G17-Plus-01,6071003804
G17-Plus-01,6071003900
4600011139,6019005701
15S-2-29,6065045303
G16-LCTI-03,6077005210
G16-LCTI-03,6077005209
G16-LCTI-03,6077005119
G16-LCTI-03,6077005108
G15-LCTI-03,6077005133
G15-LCTI-03,6077005127
G16-LCTI-03,6077004307
G16-LCTI-03,6077004102
G16-LCTI-03,6077004704
G16-LCTI-03,6077004403
G15-LCTI-02,6037403312
15S-2-29,6065043401
G16-CVRP-01,6029003206
G16-CVRP-01,6013355114
G16-CVRP-01,6059052408
G14-AQIP-01,6085512401
G14-AQIP-01,6085512402
G16-CVRP-01,6059042205
G16-CVRP-01,6037132300
G16-CVRP-01,6085511915
G16-CVRP-01,6019005508
G16-CVRP-01,6059021830
G16-CVRP-01,6037194500
G14-AQIP-01,6037670411
G16-CVRP-01,6097151602
G17-CVRP-01,6067000100
G17-CVRP-01,6071003612
G17-CVRP-01,6087121401
G17-CVRP-01,6085502604
G17-CVRP-01,6037121600
G17-CVRP-01,6065040603
G14-AQIP-01,6065042007
G14-AQIP-01,6065042004
G14-AQIP-01,6065042005
G14-AQIP-01,6065042003
G14-AQIP-01,6075017700
G14-AQIP-01,6065042008
G14-AQIP-01,6065042009
G14-AQIP-01,6077003405
G14-AQIP-01,6037532102
G14-AQIP-01,6037535300
G16-CVRP-01,6085508301
G15-LCTI-01,6041104200
G15-LCTI-01,6001442900
G15-LCTI-01,6081604800
G15-LCTI-01,6087120500
G15-LCTI-01,6073008303
G15-LCTI-01,6001444500
G15-LCTI-01,6097150303
G15-LCTI-01,6037577300
G17-CVRP-01,6037800101
G16-CVRP-01,6059110604
G16-CVRP-01,6037128702
G16-CVRP-01,6085504318
G15-LCTI-01,6083002707
G15-LCTI-01,6097153801
G16-CVRP-01,6037187200
G16-CVRP-01,6081613900
G16-CVRP-01,6037430302
G16-CVRP-01,6097153903
15-1-11,6037294302
G16-CVRP-01,6037125402
G16-CVRP-01,6065043240
G16-CVRP-01,6059052421
G16-CVRP-01,6037195202
G16-CVRP-01,6111007904
G16-CVRP-01,6085506802
G16-CVRP-01,6073008002
G16-CVRP-01,6085509105
G17-HVIP-01 Amendment 1,6037543305
G16-CVRP-01,6085512200
G16-CVRP-01,6059099241
G16-CVRP-01,6111008500
G16-CVRP-01,6013359203
G16-CVRP-01,6085504418
G16-CVRP-01,6071000819
G16-CVRP-01,6001451101
G16-CVRP-01,6019001411
G16-CVRP-01,6059042338
G16-CVRP-01,6037670328
G17-CVRP-01,6113010701
G17-CVRP-01,6071003507
G16-CVRP-01,6037577603
G16-CVRP-01,6059001301
G16-CVRP-01,6059087802
G16-CVRP-01,6073008307
G16-CVRP-01,6081608700
G16-CVRP-01,6037651401
G16-CVRP-01,6095252903
G16-CVRP-01,6083001203
G16-CVRP-01,6037480201
G16-CVRP-01,6037195202
G16-CVRP-01,6085503334
G16-CVRP-01,6001442200
G16-CVRP-01,6001435200
G18-CVRP-01,6037430802
G18-CVRP-01,6037430803
G13-AQIP-01,6037570901
G13-AQIP-01,6037570902
G18-CVRP-01,6037430600
G18-CVRP-01,6037430701
G18-CVRP-01,6037430501
G18-CVRP-01,6037430502
G13-AQIP-01,6037197200
G13-AQIP-01,6085512506
G13-AQIP-01,6037139200
G13-AQIP-01,6037481402
G13-AQIP-01,6037702802
G13-AQIP-01,6037702803
G13-AQIP-01,6037219010
G13-AQIP-01,6037702801
G18-CVRP-01,6037910714
G16-CVRP-01,6073008331
G16-CVRP-01,6073009202
G16-CVRP-01,6059032034
G18-CVRP-01,6037570901
G18-CVRP-01,6073002902
G16-CVRP-01,6071000113
G16-CVRP-01,6073017053
G16-CVRP-01,6073018100
G18-CVRP-01,6019005606
G16-CVRP-01,6059032058
G18-CVRP-01,6073002712
G16-CVRP-01,6071000113
G18-CVRP-01,6073002705
G18-CVRP-01,6073002709
G17-Plus-01,6037572301
G17-Plus-01,6037572201
G17-Plus-01,6037571704
G17-Plus-01,6037571703
G17-Plus-01,6037571701
G17-Plus-01,6037570602
G17-Plus-01,6037570601
G17-Plus-01,6037570301
G17-Plus-01,6037555212
G17-Plus-01,6037555211
G14-AQIP-01,6097154304
G14-AQIP-01,6085504423
G15-LCTI-01,6001438000
G18-CVRP-01,6037400206
G18-CVRP-01,6037400207
G16-CVRP-01,6059062639
G15-LCTI-01,6037464100
G18-CVRP-01,6037311700
G18-CVRP-01,6037311801
G18-CVRP-01,6037311500
G18-CVRP-01,6037311600
G17-CVRP-01,6095252313
G18-CVRP-01,6001436000
G18-CVRP-01,6037311802
G18-CVRP-01,6037320202
15-2-29,6067004601
15-2-29,6067004502
15-2-29,6067004702
15-2-29,6067004602
15-2-29,6067004802
15-2-29,6067004801
15-2-29,6067004904
15-2-29,6067004903
15-2-29,6067005001
15-2-29,6067004905
G17-HVIP-01 Amendment 1,6037113237
G17-HVIP-01 Amendment 1,6037113237
G14-AQIP-01,6083000900
G14-AQIP-01,6073021800
G14-AQIP-01,6061023200
G14-AQIP-01,6037650603
G14-AQIP-01,6075030700
G14-AQIP-01,6041121100
G14-AQIP-01,6081611100
G14-AQIP-01,6081608100
G14-AQIP-01,6037650602
G14-AQIP-01,6001435102
G18-CVRP-01,6065043254
G18-CVRP-01,6065043252
G17-CVRP-01,6071002027
G17-CVRP-01,6029002818
G17-CVRP-01,6071002028
G17-CVRP-01,6059088501
G17-CVRP-01,6019005802
G17-CVRP-01,6079011504
G17-CVRP-01,6037405701
G17-CVRP-01,6037127102
G17-CVRP-01,6077005113
G17-CVRP-01,6029006003
G18-CVRP-01,6059074004
G17-HVIP-01 Amendment 1,6037206020
15-2-29,6067003101
15-2-29,6019007500
G16-CVRP-01,6085504414
G16-CVRP-01,6037215102
G16-CVRP-01,6087120500
G16-CVRP-01,6037603400
G16-CVRP-01,6095252202
G16-CVRP-01,6059062643
G16-CVRP-01,6097152201
G16-CVRP-01,6037265700
G16-CVRP-01,6037670416
G16-CVRP-01,6065030800
G17-CVRP-01,6037900805
G16-CVRP-01,6111005901
G16-CVRP-01,6085502400
G16-CVRP-01,6059099308
G16-CVRP-01,6085507808
G16-CVRP-01,6037125100
G17-CVRP-01,6059110108
G16-CVRP-01,6001442900
G16-CVRP-01,6013355117
G16-CVRP-01,6065941200
G16-CVRP-01,6073008328
G15-LCTI-01,6073017604
G15-LCTI-01,6029003809
G18-CVRP-01,6013392000
G15-LCTI-05,6073008511
G15-LCTI-05,6037408202
G15-LCTI-05,6037543202
G15-LCTI-05,6037550902
G15-LCTI-05,6037532400
G16-CVRP-01,6085503003
G15-LCTI-05,6037532400
G17-CVRP-01,6081606700
G17-CVRP-01,6065040101
G16-CVRP-01,6037267902
G17-CVRP-01,6059021924
G17-CVRP-01,6037125401
G17-CVRP-01,6081608400
G17-CVRP-01,6073009509
G17-CVRP-01,6085509801
G17-CVRP-01,6023001200
G17-CVRP-01,6065031200
G17-CVRP-01,6037571504
G16-CVRP-01,6037461600
G18-CVRP-01,6065030503
G18-CVRP-01,6065030501
G18-CVRP-01,6065030200
G18-CVRP-01,6065030104
G18-CVRP-01,6065030400
G18-CVRP-01,6065030300
G18-CVRP-01,6061023800
G18-CVRP-01,6061023700
G18-CVRP-01,6063000100
G18-CVRP-01,6061023900
G16-CVRP-01,6037480703
G15-LCTI-01,6019004601
G16-CVRP-01,6037108102
G18-CVRP-01,6073017054
G18-CVRP-01,6073017053
G18-CVRP-01,6073017050
G18-CVRP-01,6073017049
G18-CVRP-01,6073017052
G18-CVRP-01,6073017051
G18-CVRP-01,6073017046
G18-CVRP-01,6073017045
G18-CVRP-01,6073017048
G18-CVRP-01,6073017047
G16-CVRP-01,6037275602
G16-CVRP-01,6059001507
G16-CVRP-01,6037405800
G16-CVRP-01,6037703100
G16-CVRP-01,6059021815
G16-CVRP-01,6059001707
G16-CVRP-01,6013321101
G16-CVRP-01,6019005905
G16-CVRP-01,6037119002
G16-CVRP-01,6037101122
G16-CVRP-01,6059110116
G17-CVRP-01,6071009118
G17-CVRP-01,6037408631
G17-CVRP-01,6037134302
G17-CVRP-01,6059099202
G17-CVRP-01,6065042728
G17-CVRP-01,6037620303
G17-CVRP-01,6013345111
G17-CVRP-01,6085512025
G17-CVRP-01,6095252106
G17-CVRP-01,6071000816
G15-LCTI-01,6073014700
G15-LCTI-01,6073014602
G15-LCTI-01,6073014804
G15-LCTI-01,6073014803
G15-LCTI-01,6073014806
G15-LCTI-01,6073014805
G15-LCTI-01,6073014902
G15-LCTI-01,6073014901
G15-LCTI-01,6073015200
G15-LCTI-01,6073015000
G15-LCTI-05,6075061500
G15-LCTI-05,6075061500
G16-CVRP-01,6059042103
G15-LCTI-01,6037209510
G15-LCTI-01,6037209810
G17-CVRP-01,6037554900
G17-CVRP-01,6067009632
G17-CVRP-01,6037183222
G17-CVRP-01,6071000813
G17-CVRP-01,6071005100
G17-CVRP-01,6037269300
G17-CVRP-01,6037461501
G17-CVRP-01,6037700400
G17-CVRP-01,6013312000
G17-CVRP-01,6059099307
G17-HVIP-01 Amendment 1,6001409000
G16-CVRP-01,6065048100
G16-CVRP-01,6059075606
G17-HVIP-01 Amendment 1,6001409000
G16-CVRP-01,6073021500
G16-CVRP-01,6059099408
G16-CVRP-01,6059063004
G16-CVRP-01,6071001103
G16-CVRP-01,6037310601
G16-CVRP-01,6037264301
G16-CVRP-01,6073017040
G16-CVRP-01,6073017601
G17-HVIP-01 Amendment 1,6001409000
G17-HVIP-01 Amendment 1,6001409000
G15-LCTI-01,6001404900
G17-HVIP-01 Amendment 1,6001409000
G17-CVRP-01,6037408703
G17-CVRP-01,6037408705
G17-HVIP-01 Amendment 1,6001409000
G17-CVRP-01,6037408503
G17-CVRP-01,6037408623
G17-CVRP-01,6037407502
G17-CVRP-01,6037408005
G17-CVRP-01,6037408628
G17-CVRP-01,6037408629
G17-CVRP-01,6037408624
G17-CVRP-01,6037408626
G16-CVRP-01,6085503115
G16-CVRP-01,6065042008
G16-CVRP-01,6001404600
G16-CVRP-01,6013332000
G16-CVRP-01,6001426100
G16-CVRP-01,6059062612
G16-CVRP-01,6083002808
G16-CVRP-01,6085510400
G16-CVRP-01,6111007510
G16-CVRP-01,6085510400
G15-LCTI-01,6075030301
G16-CVRP-01,6037195100
G13-AQIP-01,6059099905
G16-CVRP-01,6001428600
G16-CVRP-01,6059032058
G16-CVRP-01,6037403316
G18-CVRP-01,6095252913
G16-CVRP-01,6073017604
G16-CVRP-01,6013371000
G16-CVRP-01,6001430200
G16-CVRP-01,6037532200
G16-CVRP-01,6037501700
G16-CVRP-01,6085503321
G16-CVRP-01,6065040806
G16-CVRP-01,6013362000
G17-Plus-01,6077005209
G17-Plus-01,6077005210
G17-Plus-01,6077004800
G17-Plus-01,6077005003
G17-Plus-01,6077005124
G17-Plus-01,6077005207
G17-Plus-01,6077003112
G17-Plus-01,6077003208
G17-Plus-01,6077003602
G17-Plus-01,6077004402
G17-CVRP-01,6037212502
G14-LCTI-02,6037503202
G15-LCTI-01,6059075603
G15-LCTI-01,6059075515
G15-LCTI-01,6059075605
G15-LCTI-01,6059075604
G15-LCTI-01,6059075607
G15-LCTI-01,6059075606
G15-LCTI-01,6059075702
G15-LCTI-01,6059075701
G15-LCTI-01,6059075805
G15-LCTI-01,6059075703
15-2-29,6019005410
15-2-29,6019005302
4600011115,6085503330
15-2-29,6019004701
15-2-29,6019004205
15-2-29,6019005100
15-2-29,6019005000
15-2-29,6019003805
15-2-29,6019003803
15-2-29,6019004100
15-2-29,6019003807
G16-CVRP-01,6073018516
G16-CVRP-01,6037620002
G16-CVRP-01,6037111302
G16-CVRP-01,6079013000
G16-CVRP-01,6037700801
G16-CVRP-01,6019005701
G16-CVRP-01,6073002601
G16-CVRP-01,6067009321
G16-CVRP-01,6037190801
G16-CVRP-01,6001410300
G16-CVRP-01,6001421500
G16-CVRP-01,6037650101
G18-CVRP-01,6041110100
G18-CVRP-01,6041110200
G18-CVRP-01,6041109001
G18-CVRP-01,6041109002
G18-CVRP-01,6041108100
G18-CVRP-01,6041108200
G18-CVRP-01,6041106002
G18-CVRP-01,6041107000
G18-CVRP-01,6041105000
G18-CVRP-01,6041106001
G16-CVRP-01,6081605400
G16-CVRP-01,6037541802
G16-CVRP-01,6061021103
G16-CVRP-01,6081611300
G16-CVRP-01,6059074110
G16-CVRP-01,6073005900
G16-CVRP-01,6037402200
G16-CVRP-01,6081612800
G16-CVRP-01,6081606300
G16-CVRP-01,6059075805
4600011149,6037480902
4600011149,6037480903
4600011149,6037480804
4600011149,6037480901
4600011149,6037481500
4600011149,6037481603
4600011149,6037481001
4600011149,6037481002
4600011149,6037481604
4600011149,6037481605
G16-CVRP-01,6013359202
G16-CVRP-01,6095252904
G16-CVRP-01,6041107000
G16-CVRP-01,6085503709
G16-CVRP-01,6085508304
G16-CVRP-01,6079012600
G16-CVRP-01,6085507807
G16-CVRP-01,6059011707
G16-CVRP-01,6071008708
G16-CVRP-01,6071000116
G16-CVRP-01,6099003300
G18-CVRP-01,6097152802
G18-CVRP-01,6097152801
G18-CVRP-01,6097152702
G18-CVRP-01,6097152600
G18-CVRP-01,6097152502
G18-CVRP-01,6097152501
G18-CVRP-01,6097152400
G18-CVRP-01,6097152300
G18-CVRP-01,6097152203
G18-CVRP-01,6097152202
G16-CVRP-01,6037480903
G16-CVRP-01,6085511914
G16-CVRP-01,6099000203
G16-CVRP-01,6041118100
G16-CVRP-01,6071002206
G16-CVRP-01,6023000600
G16-CVRP-01,6037275200
G16-CVRP-01,6073020304
G16-CVRP-01,6085502001
G16-CVRP-01,6079010404
G16-CVRP-01,6065031002
G16-CVRP-01,6037104703
G18-CVRP-01,6019004213
G17-HVIP-01 Amendment 1,6001409000
15-1-18,6073012502
16-1-04,6037432801
G18-CVRP-01,6019004215
G15-LCTI-01,6037301206
G15-LCTI-01,6037301205
G18-CVRP-01,6019004214
G15-LCTI-01,6037300800
G15-LCTI-01,6037300702
G15-LCTI-01,6037300902
G15-LCTI-01,6037300901
G15-LCTI-01,6037301100
G15-LCTI-01,6037301000
G15-LCTI-01,6037301204
G15-LCTI-01,6037301203
G16-CVRP-01,6001443105
G18-CVRP-01,6019004211
G16-CVRP-01,6037189300
15-1-18,6073011602
G16-CVRP-01,6107003300
G16-CVRP-01,6065043504
G16-CVRP-01,6037504002
G16-CVRP-01,6071002703
G16-CVRP-01,6037482101
G18-CVRP-01,6037113234
G18-CVRP-01,6037113301
G16-CVRP-01,6065041409
G16-CVRP-01,6081609700
G16-CVRP-01,6065040615
G16-CVRP-01,6085502907
G16-CVRP-01,6059021822
G18-CVRP-01,6037115202
G18-CVRP-01,6037115201
G16-CVRP-01,6037119700
G16-CVRP-01,6087122201
G16-CVRP-01,6097154302
G18-HVIP-01,6037980025
G18-HVIP-01,6037980025
G18-HVIP-01,6037980025
G18-HVIP-01,6037980025
G18-HVIP-01,6037980025
G18-HVIP-01,6037980025
G18-HVIP-01,6037980025
G18-HVIP-01,6037980025
G18-HVIP-01,6037980025
G18-HVIP-01,6037980025
G17-CVRP-01,6037264102
G17-CVRP-01,6037264103
G17-CVRP-01,6037262802
G17-CVRP-01,6037264000
G17-CVRP-01,6037262704
G17-CVRP-01,6037262706
G17-CVRP-01,6037262601
G17-CVRP-01,6037262604
G16-CVRP-01,6071002035
G17-CVRP-01,6037264301
G17-CVRP-01,6037264302
G15-LCTI-01,6037111100
G15-LCTI-01,6037111201
G15-LCTI-01,6037109200
G15-LCTI-01,6037109300
G15-LCTI-01,6037108202
G15-LCTI-01,6037109100
G15-LCTI-01,6037109700
G15-LCTI-01,6037109800
G15-LCTI-01,6037109400
G15-LCTI-01,6037109603
G16-CVRP-01,6097152502
G16-CVRP-01,6037800331
G15-LCTI-01,6001405100
G15-LCTI-01,6001405200
G15-LCTI-01,6077004002
G15-LCTI-01,6029006003
G15-LCTI-01,6037670411
G16-CVRP-01,6037800504
G15-LCTI-01,6065049600
G15-LCTI-01,6001450601
G15-LCTI-01,6073017404
G15-LCTI-01,6059110116
G15-LCTI-01,6059063005
G15-LCTI-01,6013322000
G17-CVRP-01,6059032034
G16-CVRP-01,6013332000
G17-CVRP-01,6081608400
G17-CVRP-01,6097150701
G17-CVRP-01,6037460200
G17-CVRP-01,6085506102
G17-CVRP-01,6037405102
G17-CVRP-01,6001403300
G17-CVRP-01,6059099604
G17-CVRP-01,6059099605
G17-CVRP-01,6059099701
G17-CVRP-01,6059099702
G17-CVRP-01,6059099514
G17-CVRP-01,6059099601
G17-CVRP-01,6037620601
G17-CVRP-01,6085500300
G15-LCTI-01,6001405000
G15-LCTI-01,6071000603
G15-LCTI-01,6037121600
G15-LCTI-01,6037310201
G15-LCTI-01,6037920116
G15-LCTI-01,6037433901
G15-LCTI-01,6037920118
G15-LCTI-01,6001432501
G15-LCTI-01,6001432502
G15-LCTI-01,6073003401
G15-LCTI-01,6013378000
16-1-03,6019003702
16-1-03,6019003803
15-1-25,6099003802
15-1-25,6099002702
15-1-06,6029003112
G18-CVRP-01,6013386000
G18-CVRP-01,6059052521
G18-CVRP-01,6059052520
G18-CVRP-01,6059052519
G18-CVRP-01,6059052518
G18-CVRP-01,6059052525
G18-CVRP-01,6059052524
G18-CVRP-01,6059052523
G18-CVRP-01,6059052522
G18-CVRP-01,6059052527
G18-CVRP-01,6059052526
G15-LCTI-01,6073017018
G16-CVRP-01,6037189701
G15-LCTI-01,6065044929
G15-LCTI-01,6083002007
G16-CVRP-01,6013322000
G16-CVRP-01,6059062614
G15-LCTI-01,6037920303
G16-CVRP-01,6085512311
G15-LCTI-01,6001408800
G15-LCTI-01,6065044520
G16-CVRP-01,6081601902
G16-CVRP-01,6001450744
G15-LCTI-01,6071010901
G15-LCTI-01,6037554406
G15-LCTI-01,6037271802
G15-LCTI-01,6071010902
G15-LCTI-01,6019004208
G15-LCTI-01,6037482503
G15-LCTI-01,6037311801
G15-LCTI-01,6037128910
G15-LCTI-01,6037320100
G15-LCTI-01,6037401304
G15-LCTI-01,6057000501
G15-LCTI-01,6085500600
4600011149,6037482600
G15-LCTI-01,6071010804
G16-LCTI-03,6099001900
G16-LCTI-03,6099001604
4600011149,6037482701
G16-LCTI-03,6099002301
G16-LCTI-03,6099002200
G16-LCTI-03,6099002004
G16-LCTI-03,6099002002
G16-LCTI-03,6099002605
G16-LCTI-03,6099002503
G16-LCTI-03,6099002501
G16-LCTI-03,6099002402
4600011149,6037482800
G15-LCTI-01,6071010411
4600011149,6037482101
G15-LCTI-01,6071010416
4600011149,6037482102
G17-CVRP-01,6071001309
G17-CVRP-01,6071001311
4600011149,6037482201
G17-CVRP-01,6071000826
G17-CVRP-01,6071000901
G17-CVRP-01,6071000903
G17-CVRP-01,6071000904
G17-CVRP-01,6071001001
G17-CVRP-01,6071001104
G17-CVRP-01,6071001200
G17-CVRP-01,6071001307
G16-CVRP-01,6059086304
G16-CVRP-01,6001423902
G16-CVRP-01,6037302201
G16-CVRP-01,6059032013
G17-CVRP-01,6017030807
G17-CVRP-01,6017030808
G17-CVRP-01,6017030809
G17-CVRP-01,6017030810
G17-CVRP-01,6017030710
G16-CVRP-01,6085509401
G17-CVRP-01,6017030803
G17-CVRP-01,6017030804
G16-CVRP-01,6073017104
G16-CVRP-01,6001441602
G16-CVRP-01,6061021044
G16-CVRP-01,6085503108
G16-CVRP-01,6037134800
G16-CVRP-01,6037301601
G16-CVRP-01,6085503115
G16-CVRP-01,6059021828
4600011962,6047001200
4600011148,6047001301
4600011148,6047001005
4600011148,6047001200
4600011148,6047001402
G16-CVRP-01,6037920040
4600011148,6047001302
4600011148,6047001401
4600011962,6047001501
G16-CVRP-01,6095252315
G13-AQIP-01,6037501600
G16-CVRP-01,6037401800
G17-CVRP-01,6037551800
G17-CVRP-01,6081602700
G17-CVRP-01,6001435700
G17-CVRP-01,6067009635
G17-CVRP-01,6095252914
G17-CVRP-01,6059099238
G17-CVRP-01,6073004400
G17-CVRP-01,6013355306
G17-CVRP-01,6065042742
G17-CVRP-01,6037124600
G17-CVRP-01,6037920114
G17-CVRP-01,6059021823
G17-CVRP-01,6001441923
G17-CVRP-01,6037301602
G17-CVRP-01,6073010601
G17-CVRP-01,6037127300
G17-CVRP-01,6013355112
G17-CVRP-01,6073008502
G17-CVRP-01,6001441924
G17-CVRP-01,6037543601
4600011087,6067004904
G15-LCTI-01,6019005904
G15-LCTI-01,6019005805
G16-CVRP-01,6073000500
G15-LCTI-01,6081610303
G16-CVRP-01,6037400900
G15-LCTI-01,6001430800
G18-CVRP-01,6067004010
G15-LCTI-01,6019005703
G15-LCTI-01,6019005702
G15-LCTI-01,6019005701
G15-LCTI-01,6019005608
G17-CVRP-01,6053001500
G17-CVRP-01,6053001700
G13-AQIP-01,6041109002
G14-AQIP-01,6085510803
G14-AQIP-01,6081607500
G14-AQIP-01,6037101300
G13-AQIP-01,6061021901
G14-AQIP-01,6001428302
G13-AQIP-01,6073018802
G13-AQIP-01,6059063301
G13-AQIP-01,6085510700
G13-AQIP-01,6073018801
G14-AQIP-01,6037702201
G14-AQIP-01,6037702202
G17-CVRP-01,6095251400
G17-CVRP-01,6095251600
G15-LCTI-01,6037920118
G17-CVRP-01,6095250300
G17-CVRP-01,6095250501
G17-CVRP-01,6095250502
G15-LCTI-01,6041106002
G17-CVRP-01,6095250701
G17-CVRP-01,6095250801
G17-CVRP-01,6095251200
G17-CVRP-01,6095251300
16-1-03,6107000202
16-1-03,6107000201
16-1-03,6099003100
16-1-03,6099003002
16-1-03,6099003001
16-1-03,6099002902
16-1-03,6099004000
16-1-03,6099003908
16-1-03,6099003904
16-1-03,6099003300
G16-LCTI-02,6037432500
G16-LCTI-02,6037432601
G16-LCTI-02,6037432802
G16-LCTI-02,6037432901
G16-LCTI-02,6037432202
G16-LCTI-02,6037432300
G16-LCTI-02,6037432401
G16-LCTI-02,6037432402
G16-LCTI-02,6037432902
G16-LCTI-02,6037433101
G16-CVRP-01,6055201602
G16-CVRP-01,6001441602
G18-HVIP-01,6071025000
G16-CVRP-01,6067007104
G17-CVRP-01,6085504002
G17-CVRP-01,6065045116
G17-CVRP-01,6065030101
G17-CVRP-01,6081608501
G17-CVRP-01,6067007426
G17-CVRP-01,6005000303
G17-CVRP-01,6107000702
G17-CVRP-01,6071007000
G17-CVRP-01,6037542401
G17-CVRP-01,6037134002
G17-HVIP-01 Amendment 1,6081602300
G17-HVIP-01 Amendment 1,6081602300
G17-HVIP-01 Amendment 1,6037206020
G17-HVIP-01 Amendment 1,6029001802
G17-HVIP-01 Amendment 1,6081602300
G17-HVIP-01 Amendment 1,6081602300
G13-AQIP-01,6037800327
G13-AQIP-01,6037800326
G13-AQIP-01,6037800329
G13-AQIP-01,6037800328
G13-AQIP-01,6073001700
G13-AQIP-01,6007001200
G13-AQIP-01,6037800325
G13-AQIP-01,6061021037
G13-AQIP-01,6037800102
G13-AQIP-01,6037800101
G18-CVRP-01,6087122400
15-1-15,6065031402
15-1-15,6065031502
15-1-15,6065031601
15-1-15,6065031602
15-1-15,6065030900
15-1-15,6065031002
15-1-15,6065031100
15-1-15,6065031300
15-1-15,6065031703
15-1-15,6065031704
G14-AQIP-01,6073017303
G14-AQIP-01,6085502800
G14-AQIP-01,6073017306
15-1-11,6037502100
G14-AQIP-01,6055201401
G14-AQIP-01,6055201402
G14-AQIP-01,6111007511
G14-AQIP-01,6111007510
G14-AQIP-01,6073009704
G14-AQIP-01,6073010300
15-1-11,6037502401
15-1-11,6037502601
G16-CVRP-01,6037481901
G16-CVRP-01,6059011000
G16-CVRP-01,6041107000
G16-CVRP-01,6017030709
G16-CVRP-01,6097150800
G16-CVRP-01,6067009326
G16-CVRP-01,6037650800
G16-CVRP-01,6095252202
G16-CVRP-01,6059099308
G16-CVRP-01,6081600900
G18-CVRP-01,6089010601
G17-CVRP-01,6059074403
G18-CVRP-01,6059042325
G18-CVRP-01,6059042326
G18-CVRP-01,6059042323
G18-CVRP-01,6059042324
G16-CVRP-01,6059099239
G18-CVRP-01,6059042320
G18-CVRP-01,6059042315
G18-CVRP-01,6059042317
G16-CVRP-01,6037920030
G16-CVRP-01,6037571900
G16-CVRP-01,6013338204
G16-CVRP-01,6085507205
G16-CVRP-01,6059088904
G16-CVRP-01,6065030603
G18-CVRP-01,6059042327
G18-CVRP-01,6059042328
G14-AQIP-02,6085505202
G18-CVRP-01,6089010400
G17-CVRP-01,6037432300
G16-CVRP-01,6037920331
G18-CVRP-01,6089010803
4600011087,6067004906
G17-CVRP-01,6037400602
G17-CVRP-01,6073017809
G17-CVRP-01,6073017108
G17-CVRP-01,6065043246
G17-CVRP-01,6065050700
G17-CVRP-01,6085509302
G17-CVRP-01,6001422700
G17-CVRP-01,6059088901
G18-CVRP-01,6089010702
G17-CVRP-01,6065041808
G17-CVRP-01,6001403501
G17-CVRP-01,6081601800
G17-CVRP-01,6087120200
G17-CVRP-01,6037460600
G17-CVRP-01,6001421600
G13-AQIP-01,6037408211
G13-AQIP-01,6037501200
G17-CVRP-01,6059042320
G17-CVRP-01,6059099605
G13-AQIP-01,6113010310
G13-AQIP-01,6037217001
G13-AQIP-01,6037217002
G17-CVRP-01,6097153901
G13-AQIP-01,6059087401
G13-AQIP-01,6071002402
G13-AQIP-01,6037554513
G13-AQIP-01,6019005304
15-1-06,6029006401
15-1-06,6029006304
15-1-06,6029006303
15-1-06,6029006202
15-1-06,6029006201
15-1-06,6029006007
15-1-06,6029005003
15-1-06,6029004901
15-1-06,6029006404
15-1-06,6029006403
G18-HVIP-01,6037480802
G18-HVIP-01,6037480802
G14-AQIP-02,6075035100
G16-CVRP-01,6081607200
G18-CVRP-01,6089010805
G18-CVRP-01,6073018000
G18-CVRP-01,6073018100
G18-CVRP-01,6073018200
G18-CVRP-01,6073018300
G18-CVRP-01,6073018400
G18-CVRP-01,6073018504
G18-CVRP-01,6073018507
G18-CVRP-01,6073018509
G18-CVRP-01,6073018510
G18-CVRP-01,6073018512
G18-HVIP-01,6037480802
G15-LCTI-01,6001428200
G15-LCTI-01,6075021500
G15-LCTI-01,6059099242
G15-LCTI-01,6059052416
G15-LCTI-01,6081609500
G15-LCTI-01,6073006000
G15-LCTI-01,6037195902
G15-LCTI-01,6013360101
G15-LCTI-01,6081604800
G15-LCTI-01,6037408623
G18-HVIP-01,6037480802
G13-AQIP-01,6081603000
G13-AQIP-01,6073018611
G13-AQIP-01,6083000900
G15-LCTI-01,6099000404
G13-AQIP-01,6073008307
